Title,Author,Num_shelved_booktok,Goodreads URL,Image URL,avg rating,num_ratings,year_published
House of Hollow (Hardcover),Krystal Sutherland,56,https://www.goodreads.com/book/show/54613751-house-of-hollow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1595266293l/54613751._SX50_.jpg,4.03,"85,364 ",  2021
"One of Us Is Next (One of Us Is Lying, #2)",Karen M. McManus,56,https://www.goodreads.com/book/show/44654627-one-of-us-is-next,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1558455815l/44654627._SY75_.jpg,3.91,"246,683 ",  2020
Wilder Girls (Hardcover),Rory Power,56,https://www.goodreads.com/book/show/42505366-wilder-girls,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544204706l/42505366._SY75_.jpg,3.46,"92,337 ",  2019
Funny Story (Kindle Edition),Emily Henry,55,https://www.goodreads.com/book/show/194802722-funny-story,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1691777485l/194802722._SY75_.jpg,4.25,"629,808 ",  2024
"A Curse for True Love (Once Upon a Broken Heart, #3)",Stephanie Garber,55,https://www.goodreads.com/book/show/62816044-a-curse-for-true-love,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1674501506l/62816044._SY75_.jpg,4.13,"229,122 ",  2023
Local Woman Missing (Paperback),Mary Kubica,55,https://www.goodreads.com/book/show/57361474-local-woman-missing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1629480107l/57361474._SX50_.jpg,4.14,"549,338 ",  2021
Last Night at the Telegraph Club (Hardcover),Malinda Lo,55,https://www.goodreads.com/book/show/35224992-last-night-at-the-telegraph-club,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1593457992l/35224992._SY75_.jpg,4.22,"95,057 ",  2021
Then She Was Gone (Paperback),Lisa Jewell,55,https://www.goodreads.com/book/show/35297426-then-she-was-gone,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1523891273l/35297426._SY75_.jpg,4.05,"769,849 ",  2017
"Boyfriend Material (London Calling, #1)",Alexis  Hall,55,https://www.goodreads.com/book/show/50225678-boyfriend-material,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1575987260l/50225678._SX50_.jpg,4.00,"138,056 ",  2020
Looking for Alaska (Paperback),John Green,55,https://www.goodreads.com/book/show/99561.Looking_for_Alaska,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1652042180l/99561._SY75_.jpg,3.96,"1,647,038 ",  2005
"Bound by Honor (Born in Blood Mafia Chronicles, #1)",Cora Reilly,55,https://www.goodreads.com/book/show/51525075-bound-by-honor,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1582304059l/51525075._SX50_.jpg,3.78,"110,820 ",  2014
A Thousand Splendid Suns (Hardcover),Khaled Hosseini,55,https://www.goodreads.com/book/show/128029.A_Thousand_Splendid_Suns,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1655336738l/128029._SY75_.jpg,4.44,"1,585,110 ",  2007
"A Dowry of Blood (A Dowry of Blood, #1)",S.T. Gibson,54,https://www.goodreads.com/book/show/60521937-a-dowry-of-blood,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1663707732l/60521937._SY75_.jpg,3.99,"70,487 ",  2021
The Sword of Kaigen (Kindle Edition),M.L.  Wang,54,https://www.goodreads.com/book/show/41886271-the-sword-of-kaigen,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1702907961l/41886271._SX50_.jpg,4.47,"41,659 ",  2019
"The Bone Shard Daughter (The Drowning Empire, #1)",Andrea Stewart,54,https://www.goodreads.com/book/show/50706646-the-bone-shard-daughter,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586229099l/50706646._SY75_.jpg,4.00,"32,032 ",  2020
This Is Where It Ends (Hardcover),Marieke Nijkamp,54,https://www.goodreads.com/book/show/24529123-this-is-where-it-ends,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1431358364l/24529123._SY75_.jpg,3.68,"138,315 ",  2016
Brutal Obsession (Kindle Edition),S. Massery,53,https://www.goodreads.com/book/show/60653182-brutal-obsession,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1689301670l/60653182._SY75_.jpg,3.84,"36,363 ",  2022
"The Stolen Heir (The Stolen Heir Duology, #1)",Holly Black,53,https://www.goodreads.com/book/show/61198133-the-stolen-heir,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1654625328l/61198133._SY75_.jpg,3.96,"125,167 ",  2023
"A River Enchanted (Elements of Cadence, #1)",Rebecca   Ross,53,https://www.goodreads.com/book/show/58132544-a-river-enchanted,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1628605286l/58132544._SY75_.jpg,4.09,"66,539 ",  2022
Gothikana (Kindle Edition),RuNyx,53,https://www.goodreads.com/book/show/57426932-gothikana,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1706192941l/57426932._SY75_.jpg,3.83,"68,568 ",  2021
"Dark Fae (Ruthless Boys of the Zodiac, #1)",Caroline Peckham,53,https://www.goodreads.com/book/show/57892054-dark-fae,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1619705977l/57892054._SY75_.jpg,4.19,"50,383 ",  2019
Confess (Paperback),Colleen Hoover,53,https://www.goodreads.com/book/show/34324605-confess,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488107498l/34324605._SY75_.jpg,4.08,"547,466 ",  2015
"A Touch of Malice (Hades x Persephone Saga, #3)",Scarlett St.  Clair,53,https://www.goodreads.com/book/show/55604481-a-touch-of-malice,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1602226656l/55604481._SY75_.jpg,3.95,"106,884 ",  2021
"Paper Princess (The Royals, #1)",Erin Watt,53,https://www.goodreads.com/book/show/28678119-paper-princess,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476744953l/28678119._SY75_.jpg,3.92,"158,237 ",  2016
"Raybearer (Raybearer, #1)",Jordan Ifueko,52,https://www.goodreads.com/book/show/50158128-raybearer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567330635l/50158128._SX50_SY75_.jpg,4.33,"28,935 ",  2020
"A Study in Drowning (A Study in Drowning, #1)",Ava Reid,52,https://www.goodreads.com/book/show/75302266-a-study-in-drowning,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1675782203l/75302266._SY75_.jpg,3.78,"58,858 ",  2023
"Love Redesigned (Lakefront Billionaires, #1)",Lauren Asher,52,https://www.goodreads.com/book/show/199070596-love-redesigned,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1695345234l/199070596._SY75_.jpg,4.05,"112,820 ",  2023
"The Ever King (The Ever Seas, #1)",L.J. Andrews,52,https://www.goodreads.com/book/show/75384035-the-ever-king,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1693149239l/75384035._SY75_.jpg,4.18,"46,818 ",  2023
"A Broken Blade (The Halfling Saga, #1)",Melissa Blair,52,https://www.goodreads.com/book/show/59739150-a-broken-blade,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1638416896l/59739150._SY75_.jpg,3.93,"23,040 ",  2021
"King's Cage (Red Queen, #3)",Victoria Aveyard,52,https://www.goodreads.com/book/show/35072205-king-s-cage,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1494038980l/35072205._SX50_.jpg,3.90,"264,351 ",  2017
"Anna and the French Kiss (Anna and the French Kiss, #1)",Stephanie Perkins,52,https://www.goodreads.com/book/show/6936382-anna-and-the-french-kiss,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358271931l/6936382._SY75_.jpg,3.97,"456,794 ",  2010
"Indigo Ridge (The Edens, #1)",Devney Perry,51,https://www.goodreads.com/book/show/55926057-indigo-ridge,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1605704222l/55926057._SY75_.jpg,4.16,"94,563 ",  2021
Rock Paper Scissors (Hardcover),Alice Feeney,51,https://www.goodreads.com/book/show/56269064-rock-paper-scissors,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1612020952l/56269064._SY75_.jpg,3.91,"492,427 ",  2021
"Act Your Age, Eve Brown (The Brown Sisters, #3)",Talia Hibbert,51,https://www.goodreads.com/book/show/51824384-act-your-age-eve-brown,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1598833651l/51824384._SY75_.jpg,4.10,"93,350 ",  2021
"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,51,https://www.goodreads.com/book/show/7235533-the-way-of-kings,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1659905828l/7235533._SY75_.jpg,4.66,"536,413 ",  2010
"Hate (Madison Kate, #1)",Tate James,51,https://www.goodreads.com/book/show/48642680-hate,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587085004l/48642680._SY75_.jpg,4.20,"54,159 ",  2020
I Who Have Never Known Men (Paperback),Jacqueline Harpman,51,https://www.goodreads.com/book/show/11996.I_Who_Have_Never_Known_Men,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1636235968l/11996._SY75_.jpg,4.22,"93,333 ",  1995
"Blood & Honey (Serpent & Dove, #2)",Shelby Mahurin,51,https://www.goodreads.com/book/show/40550366-blood-honey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1580922495l/40550366._SY75_.jpg,3.52,"125,242 ",  2020
"Love & Gelato (Love & Gelato, #1)",Jenna Evans Welch,51,https://www.goodreads.com/book/show/25756328-love-gelato,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1708109640l/25756328._SY75_.jpg,4.04,"159,311 ",  2016
"Quicksilver (Fae & Alchemy, #1)",Callie Hart,50,https://www.goodreads.com/book/show/212127083-quicksilver,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1716303662l/212127083._SX50_.jpg,4.45,"71,843 ",  2024
"Heartless Hunter (The Crimson Moth, #1)",Kristen Ciccarelli,50,https://www.goodreads.com/book/show/127305713-heartless-hunter,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1683734080l/127305713._SY75_.jpg,4.21,"119,277 ",  2024
"Reckless (Chestnut Springs, #4)",Elsie Silver,50,https://www.goodreads.com/book/show/108518990-reckless,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1681482426l/108518990._SY75_.jpg,4.38,"224,289 ",  2023
"How Does It Feel? (Infatuated Fae, #1)",Jeneane O'Riley,50,https://www.goodreads.com/book/show/122447584-how-does-it-feel,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1676502146l/122447584._SY75_.jpg,3.78,"52,092 ",  2023
That Sik Luv (Kindle Edition),Jescie Hall,50,https://www.goodreads.com/book/show/122753589-that-sik-luv,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1677008820l/122753589._SY75_.jpg,4.02,"44,466 ",  2023
"Mr. Wrong Number (Mr. Wrong Number, #1)",Lynn Painter,50,https://www.goodreads.com/book/show/58419108-mr-wrong-number,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1642686516l/58419108._SY75_.jpg,3.68,"127,408 ",  2022
A Flicker in the Dark (Hardcover),Stacy Willingham,50,https://www.goodreads.com/book/show/57693172-a-flicker-in-the-dark,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1621347398l/57693172._SY75_.jpg,3.99,"455,924 ",  2022
"Dating Dr. Dil (If Shakespeare Was an Auntie, #1)",Nisha Sharma,50,https://www.goodreads.com/book/show/57007401-dating-dr-dil,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1642405300l/57007401._SY75_.jpg,3.60,"60,843 ",  2022
"It's Not Summer Without You (Summer, #2)",Jenny Han,50,https://www.goodreads.com/book/show/6584188-it-s-not-summer-without-you,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1479864019l/6584188._SY75_.jpg,3.77,"567,453 ",  2010
"Sweet Obsession (Ruthless Games, #1)",Callie Rose,50,https://www.goodreads.com/book/show/57378459-sweet-obsession,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1615483409l/57378459._SY75_.jpg,3.88,"16,361 ",  2020
"Glint (The Plated Prisoner, #2)",Raven Kennedy,50,https://www.goodreads.com/book/show/56530123-glint,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1610111193l/56530123._SY75_.jpg,4.16,"140,783 ",  2022
Josh and Hazel's Guide to Not Dating (Paperback),Christina Lauren,50,https://www.goodreads.com/book/show/40189670-josh-and-hazel-s-guide-to-not-dating,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526941489l/40189670._SY75_.jpg,3.95,"165,640 ",  2018
"Feather (Angels of Elysium, #1)",Olivia Wildenstein,50,https://www.goodreads.com/book/show/150275773-feather,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1683466413l/150275773._SY75_.jpg,3.91,"14,054 ",  2019
"Fireborne (The Aurelian Cycle, #1)",Rosaria Munda,50,https://www.goodreads.com/book/show/36578543-fireborne,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552634171l/36578543._SY75_.jpg,3.94,"22,385 ",  2019
"Aurora Rising (The Aurora Cycle, #1)",Amie Kaufman,50,https://www.goodreads.com/book/show/30075662-aurora-rising,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1560056657l/30075662._SY75_.jpg,4.10,"69,429 ",  2019
"The Beautiful (The Beautiful, #1)",Renée Ahdieh,50,https://www.goodreads.com/book/show/42265183-the-beautiful,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547578763l/42265183._SY75_.jpg,3.66,"37,143 ",  2019
"All the Stars and Teeth (All the Stars and Teeth, #1)",Adalyn  Grace,50,https://www.goodreads.com/book/show/38325332-all-the-stars-and-teeth,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562221314l/38325332._SY75_.jpg,3.66,"33,828 ",  2020
"The Wrong Bride (The Windsors, #1)",Catharina Maura,49,https://www.goodreads.com/book/show/62316382-the-wrong-bride,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1664692888l/62316382._SY75_.jpg,3.90,"83,731 ",  2022
"Sinners Condemned (Sinners Anonymous, #2)",Somme Sketcher,49,https://www.goodreads.com/book/show/60160772-sinners-condemned,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1659884800l/60160772._SY75_.jpg,4.16,"50,969 ",  2022
"A Ruin of Roses (Deliciously Dark Fairytales, #1)",K.F. Breene,49,https://www.goodreads.com/book/show/58785677-a-ruin-of-roses,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1629116168l/58785677._SY75_.jpg,3.81,"54,559 ",  2021
Window Shopping (ebook),Tessa Bailey,49,https://www.goodreads.com/book/show/58943206-window-shopping,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1631093429l/58943206._SY75_.jpg,3.51,"79,749 ",  2021
"Vow of Thieves (Dance of Thieves, #2)",Mary E. Pearson,49,https://www.goodreads.com/book/show/34196663-vow-of-thieves,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1548909404l/34196663._SY75_.jpg,4.32,"89,325 ",  2019
The Great Alone (Kindle Edition),Kristin Hannah,49,https://www.goodreads.com/book/show/34912895-the-great-alone,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501852423l/34912895._SY75_.jpg,4.43,"879,320 ",  2018
The Goldfinch (Hardcover),Donna Tartt,49,https://www.goodreads.com/book/show/17333223-the-goldfinch,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1378710146l/17333223._SY75_.jpg,3.95,"957,479 ",  2013
The Gilded Ones (ebook),Namina Forna,49,https://www.goodreads.com/book/show/40024121-the-gilded-ones,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585578175l/40024121._SY75_.jpg,4.00,"51,135 ",  2020
"Shadow Me (Shatter Me, #4.5)",Tahereh Mafi,49,https://www.goodreads.com/book/show/40863452-shadow-me,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1539276186l/40863452._SX50_.jpg,3.99,"115,905 ",  2019
"Strange the Dreamer (Strange the Dreamer, #1)",Laini Taylor,49,https://www.goodreads.com/book/show/28449207-strange-the-dreamer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1519915549l/28449207._SY75_.jpg,4.28,"125,800 ",  2017
"The Ballad of Songbirds and Snakes (The Hunger Games, #0)",Suzanne Collins,49,https://www.goodreads.com/book/show/51901147-the-ballad-of-songbirds-and-snakes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1593892032l/51901147._SY75_.jpg,3.96,"850,051 ",  2020
The Nanny (Paperback),Lana Ferguson,48,https://www.goodreads.com/book/show/61530932-the-nanny,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1658148625l/61530932._SY75_.jpg,3.56,"98,998 ",  2023
"Tis the Season for Revenge (Seasons of Revenge, #1)",Morgan  Elizabeth,48,https://www.goodreads.com/book/show/61195387-tis-the-season-for-revenge,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1665238477l/61195387._SY75_.jpg,3.93,"85,899 ",  2022
Corrupted Chaos (Kindle Edition),Shain Rose,48,https://www.goodreads.com/book/show/61757380-corrupted-chaos,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1665586373l/61757380._SY75_.jpg,4.02,"40,332 ",  2022
Five Survive (Hardcover),Holly  Jackson,48,https://www.goodreads.com/book/show/61313902-five-survive,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1664370443l/61313902._SY75_.jpg,4.08,"179,660 ",  2022
Hidden Pictures (Hardcover),Jason Rekulak,48,https://www.goodreads.com/book/show/58724923-hidden-pictures,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1635260162l/58724923._SY75_.jpg,4.16,"346,819 ",  2022
We'll Always Have Summer (Summer #3),Jenny Han,48,https://www.goodreads.com/book/show/8680278-we-ll-always-have-summer,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327054226l/8680278._SY75_.jpg,3.79,"501,809 ",  2011
"Believe Me (Shatter Me, #6.5)",Tahereh Mafi,48,https://www.goodreads.com/book/show/58517502-believe-me,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1626984973l/58517502._SY75_.jpg,4.14,"125,177 ",  2021
"Heavenly Bodies (Heavenly Bodies, #1)",Imani Erriu,48,https://www.goodreads.com/book/show/58650445-heavenly-bodies,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1629197928l/58650445._SX50_.jpg,3.99,"9,478 ",  2022
